date,symbol,sentTime,startTime,endTime,sessionSent,magic,priceStart,priceEnd,priceDiff,profit,type,level,levelTag,levelSlot,MFE,MAE,MAEfirst15,mfeCandle,maeCandle,close_decision,close_detail,reason,volume,bothComments,planTradeNumToday,levelTradeNumToday,offset,tp,sl,greenRatio_at_close,avg_profitVelocity_5,secondsGreen,secondsRed,3c_30c_level_breakevenC,gapFillPc_at_tradeOpenTime,openGap_info,PD_trend,dayBrokePDH,dayBrokePDL,referencePointsAbove,referencePointsBelow,levelCats,wCeilingC,dCeilingC,wBounceC,dBounceC
2026.04.21,US500.pro,2026.04.21 17:01:49,2026.04.21 17:03:24,2026.04.21 17:07:13,RTH-afterIB,128125900118101414,7122.0,7129.6,7.6,1.36,DEAL_TYPE_BUY,7121.0,dailyDown1,59,7.6,-1.2,-0.2,5,3,secretTPSL_tp,profit=7.6|threshold=7.0|tpWhole=14|pct=50,DEAL_REASON_EXPERT,0.001,Falgo_placeholder| ,8,1,1.0,7.0,7.0,0.9369,0.211,208,14,3,100.00,gapUp_Day,PD_green,true,false,PDO;PDH;PDC;ONH;ONL;RTHH;RTHL;IBL;IBH;dayHighSoFar;dayLowSoFar;midpoint,PDL,daily_tuesday,7,0,10,0
2026.04.21,US500.pro,2026.04.21 17:01:49,2026.04.21 17:03:24,2026.04.21 17:07:13,RTH-afterIB,131125900118101414,7122.0,7129.6,7.6,1.36,DEAL_TYPE_BUY,7121.0,dailyDown1,59,7.6,-1.2,-0.2,5,3,secretTPSL_tp,profit=7.6|threshold=7.0|tpWhole=14|pct=50,DEAL_REASON_EXPERT,0.001,Falgo_placeholder| ,8,1,1.0,7.0,7.0,0.9369,0.211,208,14,3,100.00,gapUp_Day,PD_green,true,false,PDO;PDH;PDC;ONH;ONL;RTHH;RTHL;IBL;IBH;dayHighSoFar;dayLowSoFar;midpoint,PDL,daily_tuesday,7,0,10,0
2026.04.23,US500.pro,2026.04.23 02:19:15,2026.04.23 02:19:20,2026.04.23 02:19:56,ON,117245901111101414,7144.9,7152.8,-7.9,-1.46,DEAL_TYPE_SELL,7146.0,dailyDown1,59,0.4,-7.9,-6.7,1,1,secretTPSL_sl,profit=-7.9|lossThreshold=-7.0|slWhole=14|pct=50,DEAL_REASON_EXPERT,0.001,Falgo_placeholder| ,1,1,1.1,7.0,7.0,0.0294,-0.966,1,33,,unknown,unknown,PD_green,false,true,PDO;PDH;PDC;ONH;dayHighSoFar,PDL;ONL;dayLowSoFar;midpoint,daily_thursday,17,1,13,0
2026.04.23,US500.pro,2026.04.23 02:19:15,2026.04.23 02:19:20,2026.04.23 02:19:56,ON,124245901111101414,7144.9,7152.8,-7.9,-1.46,DEAL_TYPE_SELL,7146.0,dailyDown1,59,0.4,-7.9,-6.7,1,1,secretTPSL_sl,profit=-7.9|lossThreshold=-7.0|slWhole=14|pct=50,DEAL_REASON_EXPERT,0.001,Falgo_placeholder| ,1,1,1.1,7.0,7.0,0.0294,-0.966,1,33,,unknown,unknown,PD_green,false,true,PDO;PDH;PDC;ONH;dayHighSoFar,PDL;ONL;dayLowSoFar;midpoint,daily_thursday,17,1,13,0
2026.04.23,US500.pro,2026.04.23 02:19:15,2026.04.23 02:19:20,2026.04.23 02:19:56,ON,129245901111101414,7144.9,7152.8,-7.9,-1.46,DEAL_TYPE_SELL,7146.0,dailyDown1,59,0.4,-7.9,-6.7,1,1,secretTPSL_sl,profit=-7.9|lossThreshold=-7.0|slWhole=14|pct=50,DEAL_REASON_EXPERT,0.001,Falgo_placeholder| ,1,1,1.1,7.0,7.0,0.0294,-0.966,1,33,,unknown,unknown,PD_green,false,true,PDO;PDH;PDC;ONH;dayHighSoFar,PDL;ONL;dayLowSoFar;midpoint,daily_thursday,17,1,13,0
2026.04.23,US500.pro,2026.04.23 02:19:15,2026.04.23 02:19:20,2026.04.23 02:19:56,ON,130245901111101414,7144.9,7152.8,-7.9,-1.46,DEAL_TYPE_SELL,7146.0,dailyDown1,59,0.4,-7.9,-6.7,1,1,secretTPSL_sl,profit=-7.9|lossThreshold=-7.0|slWhole=14|pct=50,DEAL_REASON_EXPERT,0.001,Falgo_placeholder| ,1,1,1.1,7.0,7.0,0.0294,-0.966,1,33,,unknown,unknown,PD_green,false,true,PDO;PDH;PDC;ONH;dayHighSoFar,PDL;ONL;dayLowSoFar;midpoint,daily_thursday,17,1,13,0
2026.04.23,US500.pro,2026.04.23 14:01:45,2026.04.23 14:06:32,2026.04.23 14:21:30,ON,117246000112101414,7165.6,7158.5,7.1,1.30,DEAL_TYPE_SELL,7166.0,dailyPivot,60,7.1,-3.5,-2.9,16,6,secretTPSL_tp,profit=7.1|threshold=7.0|tpWhole=14|pct=50,DEAL_REASON_EXPERT,0.001,Falgo_placeholder| ,2,1,0.4,7.0,7.0,0.5292,0.073,471,411,19,unknown,unknown,PD_green,false,true,PDH;PDC,PDO;PDL;ONH;ONL;dayHighSoFar;dayLowSoFar;midpoint,daily_thursday_pivot,6,0,3,0
2026.04.23,US500.pro,2026.04.23 14:01:45,2026.04.23 14:06:32,2026.04.23 14:21:30,ON,118246000111101414,7165.6,7158.5,7.1,1.30,DEAL_TYPE_SELL,7166.0,dailyPivot,60,7.1,-3.5,-2.9,16,6,secretTPSL_tp,profit=7.1|threshold=7.0|tpWhole=14|pct=50,DEAL_REASON_EXPERT,0.001,Falgo_placeholder| ,1,1,0.4,7.0,7.0,0.5292,0.073,471,411,19,unknown,unknown,PD_green,false,true,PDH;PDC,PDO;PDL;ONH;ONL;dayHighSoFar;dayLowSoFar;midpoint,daily_thursday_pivot,6,0,3,0
2026.04.23,US500.pro,2026.04.23 14:01:45,2026.04.23 14:06:32,2026.04.23 14:21:30,ON,121246000111101414,7165.6,7158.5,7.1,1.30,DEAL_TYPE_SELL,7166.0,dailyPivot,60,7.1,-3.5,-2.9,16,6,secretTPSL_tp,profit=7.1|threshold=7.0|tpWhole=14|pct=50,DEAL_REASON_EXPERT,0.001,Falgo_placeholder| ,1,1,0.4,7.0,7.0,0.5292,0.073,471,411,19,unknown,unknown,PD_green,false,true,PDH;PDC,PDO;PDL;ONH;ONL;dayHighSoFar;dayLowSoFar;midpoint,daily_thursday_pivot,6,0,3,0
2026.04.23,US500.pro,2026.04.23 14:01:45,2026.04.23 14:06:32,2026.04.23 14:21:30,ON,124246000112101414,7165.6,7158.5,7.1,1.30,DEAL_TYPE_SELL,7166.0,dailyPivot,60,7.1,-3.5,-2.9,16,6,secretTPSL_tp,profit=7.1|threshold=7.0|tpWhole=14|pct=50,DEAL_REASON_EXPERT,0.001,Falgo_placeholder| ,2,1,0.4,7.0,7.0,0.5292,0.073,471,411,19,unknown,unknown,PD_green,false,true,PDH;PDC,PDO;PDL;ONH;ONL;dayHighSoFar;dayLowSoFar;midpoint,daily_thursday_pivot,6,0,3,0
2026.04.23,US500.pro,2026.04.23 14:01:45,2026.04.23 14:06:32,2026.04.23 14:21:30,ON,129246000112101414,7165.6,7158.5,7.1,1.30,DEAL_TYPE_SELL,7166.0,dailyPivot,60,7.1,-3.5,-2.9,16,6,secretTPSL_tp,profit=7.1|threshold=7.0|tpWhole=14|pct=50,DEAL_REASON_EXPERT,0.001,Falgo_placeholder| ,2,1,0.4,7.0,7.0,0.5292,0.073,471,411,19,unknown,unknown,PD_green,false,true,PDH;PDC,PDO;PDL;ONH;ONL;dayHighSoFar;dayLowSoFar;midpoint,daily_thursday_pivot,6,0,3,0
2026.04.23,US500.pro,2026.04.23 14:01:45,2026.04.23 14:06:32,2026.04.23 14:21:30,ON,130246000112101414,7165.6,7158.5,7.1,1.30,DEAL_TYPE_SELL,7166.0,dailyPivot,60,7.1,-3.5,-2.9,16,6,secretTPSL_tp,profit=7.1|threshold=7.0|tpWhole=14|pct=50,DEAL_REASON_EXPERT,0.001,Falgo_placeholder| ,2,1,0.4,7.0,7.0,0.5292,0.073,471,411,19,unknown,unknown,PD_green,false,true,PDH;PDC,PDO;PDL;ONH;ONL;dayHighSoFar;dayLowSoFar;midpoint,daily_thursday_pivot,6,0,3,0
2026.04.23,US500.pro,2026.04.23 19:17:36,2026.04.23 19:22:40,2026.04.23 19:26:16,RTH-afterIB,131145810111101414,7118.0,7125.1,7.1,1.30,DEAL_TYPE_BUY,7117.0,dailyDown2,58,7.1,-1.7,-1.7,5,1,secretTPSL_tp,profit=7.1|threshold=7.0|tpWhole=14|pct=50,DEAL_REASON_EXPERT,0.001,Falgo_placeholder| ,1,1,1.0,7.0,7.0,0.7619,0.307,160,50,3,100.00,gapDown_Day,PD_green,true,true,PDO;PDH;PDL;PDC;ONH;RTHH;RTHL;IBL;IBH;dayHighSoFar;midpoint,ONL;dayLowSoFar,daily_thursday,6,0,18,1
2026.04.23,US500.pro,2026.04.23 19:42:08,2026.04.23 19:44:16,2026.04.23 19:45:28,RTH-afterIB,131145700112101414,7093.1,7085.6,-7.5,-1.39,DEAL_TYPE_BUY,7092.0,dailyDown3,57,1.2,-7.5,-2.8,1,2,secretTPSL_sl,profit=-7.5|lossThreshold=-7.0|slWhole=14|pct=50,DEAL_REASON_EXPERT,0.001,Falgo_placeholder| ,2,1,1.1,7.0,7.0,0.1571,-0.245,11,56,12,100.00,gapDown_Day,PD_green,true,true,PDO;PDH;PDL;PDC;ONH;ONL;RTHH;RTHL;IBL;IBH;dayHighSoFar;dayLowSoFar;midpoint,,daily_thursday,0,0,3,0
2026.04.27,US500.pro,2026.04.27 01:55:02,2026.04.27 02:02:34,2026.04.27 02:58:17,ON,117216001116601414,7182.1,7189.5,-7.4,-1.35,DEAL_TYPE_SELL,7183.0,dailyPivot,60,3.8,-7.4,-0.5,6,57,secretTPSL_sl,profit=-7.4|lossThreshold=-7.0|slWhole=14|pct=50,DEAL_REASON_EXPERT,0.001,Falgo_placeholder| ,6,6,0.9,7.0,7.0,0.3319,-0.017,1081,2135,,unknown,unknown,PD_green,false,false,PDH;PDC;ONH;dayHighSoFar,PDO;PDL;ONL;dayLowSoFar;midpoint,daily_monday_pivot,1,1,0,0
2026.04.27,US500.pro,2026.04.27 01:55:02,2026.04.27 02:02:34,2026.04.27 02:58:17,ON,118216001116601414,7182.1,7189.5,-7.4,-1.35,DEAL_TYPE_SELL,7183.0,dailyPivot,60,3.8,-7.4,-0.5,6,57,secretTPSL_sl,profit=-7.4|lossThreshold=-7.0|slWhole=14|pct=50,DEAL_REASON_EXPERT,0.001,Falgo_placeholder| ,6,6,0.9,7.0,7.0,0.3319,-0.017,1081,2135,,unknown,unknown,PD_green,false,false,PDH;PDC;ONH;dayHighSoFar,PDO;PDL;ONL;dayLowSoFar;midpoint,daily_monday_pivot,1,1,0,0
2026.04.27,US500.pro,2026.04.27 01:55:02,2026.04.27 02:02:34,2026.04.27 02:58:17,ON,121216001116601414,7182.1,7189.5,-7.4,-1.35,DEAL_TYPE_SELL,7183.0,dailyPivot,60,3.8,-7.4,-0.5,6,57,secretTPSL_sl,profit=-7.4|lossThreshold=-7.0|slWhole=14|pct=50,DEAL_REASON_EXPERT,0.001,Falgo_placeholder| ,6,6,0.9,7.0,7.0,0.3319,-0.017,1081,2135,,unknown,unknown,PD_green,false,false,PDH;PDC;ONH;dayHighSoFar,PDO;PDL;ONL;dayLowSoFar;midpoint,daily_monday_pivot,1,1,0,0
2026.04.27,US500.pro,2026.04.27 01:55:02,2026.04.27 02:02:34,2026.04.27 02:58:17,ON,122216001116601414,7182.1,7189.5,-7.4,-1.35,DEAL_TYPE_SELL,7183.0,dailyPivot,60,3.8,-7.4,-0.5,6,57,secretTPSL_sl,profit=-7.4|lossThreshold=-7.0|slWhole=14|pct=50,DEAL_REASON_EXPERT,0.001,Falgo_placeholder| ,6,6,0.9,7.0,7.0,0.3319,-0.017,1081,2135,,unknown,unknown,PD_green,false,false,PDH;PDC;ONH;dayHighSoFar,PDO;PDL;ONL;dayLowSoFar;midpoint,daily_monday_pivot,1,1,0,0
2026.04.27,US500.pro,2026.04.27 01:55:02,2026.04.27 02:02:34,2026.04.27 02:58:17,ON,124216001116601414,7182.1,7189.5,-7.4,-1.35,DEAL_TYPE_SELL,7183.0,dailyPivot,60,3.8,-7.4,-0.5,6,57,secretTPSL_sl,profit=-7.4|lossThreshold=-7.0|slWhole=14|pct=50,DEAL_REASON_EXPERT,0.001,Falgo_placeholder| ,6,6,0.9,7.0,7.0,0.3319,-0.017,1081,2135,,unknown,unknown,PD_green,false,false,PDH;PDC;ONH;dayHighSoFar,PDO;PDL;ONL;dayLowSoFar;midpoint,daily_monday_pivot,1,1,0,0
2026.04.27,US500.pro,2026.04.27 01:55:02,2026.04.27 02:02:34,2026.04.27 02:58:17,ON,125216001116601414,7182.1,7189.5,-7.4,-1.35,DEAL_TYPE_SELL,7183.0,dailyPivot,60,3.8,-7.4,-0.5,6,57,secretTPSL_sl,profit=-7.4|lossThreshold=-7.0|slWhole=14|pct=50,DEAL_REASON_EXPERT,0.001,Falgo_placeholder| ,6,6,0.9,7.0,7.0,0.3319,-0.017,1081,2135,,unknown,unknown,PD_green,false,false,PDH;PDC;ONH;dayHighSoFar,PDO;PDL;ONL;dayLowSoFar;midpoint,daily_monday_pivot,1,1,0,0
2026.04.27,US500.pro,2026.04.27 01:55:02,2026.04.27 02:02:34,2026.04.27 02:58:17,ON,129216001116601414,7182.1,7189.5,-7.4,-1.35,DEAL_TYPE_SELL,7183.0,dailyPivot,60,3.8,-7.4,-0.5,6,57,secretTPSL_sl,profit=-7.4|lossThreshold=-7.0|slWhole=14|pct=50,DEAL_REASON_EXPERT,0.001,Falgo_placeholder| ,6,6,0.9,7.0,7.0,0.3319,-0.017,1081,2135,,unknown,unknown,PD_green,false,false,PDH;PDC;ONH;dayHighSoFar,PDO;PDL;ONL;dayLowSoFar;midpoint,daily_monday_pivot,1,1,0,0
2026.04.27,US500.pro,2026.04.27 01:55:02,2026.04.27 02:02:34,2026.04.27 02:58:17,ON,130216001116601414,7182.1,7189.5,-7.4,-1.35,DEAL_TYPE_SELL,7183.0,dailyPivot,60,3.8,-7.4,-0.5,6,57,secretTPSL_sl,profit=-7.4|lossThreshold=-7.0|slWhole=14|pct=50,DEAL_REASON_EXPERT,0.001,Falgo_placeholder| ,6,6,0.9,7.0,7.0,0.3319,-0.017,1081,2135,,unknown,unknown,PD_green,false,false,PDH;PDC;ONH;dayHighSoFar,PDO;PDL;ONL;dayLowSoFar;midpoint,daily_monday_pivot,1,1,0,0
2026.04.28,US500.pro,2026.04.28 07:34:01,2026.04.28 07:35:32,2026.04.28 08:43:46,ON,119126000116601414,7201.0,7193.3,-7.7,-1.42,DEAL_TYPE_BUY,7200.0,dailyPivot,60,0.8,-7.7,-1.1,7,69,secretTPSL_sl,profit=-7.7|lossThreshold=-7.0|slWhole=14|pct=50,DEAL_REASON_EXPERT,0.001,Falgo_placeholder| ,6,6,1.0,7.0,7.0,0.0075,-0.013,29,3863,,unknown,unknown,PD_green,true,false,PDH;PDC;ONH;ONL;dayHighSoFar;dayLowSoFar;midpoint,PDO;PDL,daily_tuesday_pivot,1,0,4,0
2026.04.28,US500.pro,2026.04.28 07:34:01,2026.04.28 07:35:32,2026.04.28 08:43:46,ON,120126000116601414,7201.0,7193.3,-7.7,-1.42,DEAL_TYPE_BUY,7200.0,dailyPivot,60,0.8,-7.7,-1.1,7,69,secretTPSL_sl,profit=-7.7|lossThreshold=-7.0|slWhole=14|pct=50,DEAL_REASON_EXPERT,0.001,Falgo_placeholder| ,6,6,1.0,7.0,7.0,0.0075,-0.013,29,3863,,unknown,unknown,PD_green,true,false,PDH;PDC;ONH;ONL;dayHighSoFar;dayLowSoFar;midpoint,PDO;PDL,daily_tuesday_pivot,1,0,4,0
2026.04.28,US500.pro,2026.04.28 07:34:01,2026.04.28 07:35:32,2026.04.28 08:43:46,ON,123126000116601414,7201.0,7193.3,-7.7,-1.42,DEAL_TYPE_BUY,7200.0,dailyPivot,60,0.8,-7.7,-1.1,7,69,secretTPSL_sl,profit=-7.7|lossThreshold=-7.0|slWhole=14|pct=50,DEAL_REASON_EXPERT,0.001,Falgo_placeholder| ,6,6,1.0,7.0,7.0,0.0075,-0.013,29,3863,,unknown,unknown,PD_green,true,false,PDH;PDC;ONH;ONL;dayHighSoFar;dayLowSoFar;midpoint,PDO;PDL,daily_tuesday_pivot,1,0,4,0
2026.04.28,US500.pro,2026.04.28 07:34:01,2026.04.28 07:35:32,2026.04.28 08:43:46,ON,126126000116601414,7201.0,7193.3,-7.7,-1.42,DEAL_TYPE_BUY,7200.0,dailyPivot,60,0.8,-7.7,-1.1,7,69,secretTPSL_sl,profit=-7.7|lossThreshold=-7.0|slWhole=14|pct=50,DEAL_REASON_EXPERT,0.001,Falgo_placeholder| ,6,6,1.0,7.0,7.0,0.0075,-0.013,29,3863,,unknown,unknown,PD_green,true,false,PDH;PDC;ONH;ONL;dayHighSoFar;dayLowSoFar;midpoint,PDO;PDL,daily_tuesday_pivot,1,0,4,0
2026.04.28,US500.pro,2026.04.28 07:34:01,2026.04.28 07:35:32,2026.04.28 08:43:46,ON,128126000116601414,7201.0,7193.3,-7.7,-1.42,DEAL_TYPE_BUY,7200.0,dailyPivot,60,0.8,-7.7,-1.1,7,69,secretTPSL_sl,profit=-7.7|lossThreshold=-7.0|slWhole=14|pct=50,DEAL_REASON_EXPERT,0.001,Falgo_placeholder| ,6,6,1.0,7.0,7.0,0.0075,-0.013,29,3863,,unknown,unknown,PD_green,true,false,PDH;PDC;ONH;ONL;dayHighSoFar;dayLowSoFar;midpoint,PDO;PDL,daily_tuesday_pivot,1,0,4,0
2026.04.28,US500.pro,2026.04.28 07:34:01,2026.04.28 07:35:32,2026.04.28 08:43:46,ON,131126000116601414,7201.0,7193.3,-7.7,-1.42,DEAL_TYPE_BUY,7200.0,dailyPivot,60,0.8,-7.7,-1.1,7,69,secretTPSL_sl,profit=-7.7|lossThreshold=-7.0|slWhole=14|pct=50,DEAL_REASON_EXPERT,0.001,Falgo_placeholder| ,6,6,1.0,7.0,7.0,0.0075,-0.013,29,3863,,unknown,unknown,PD_green,true,false,PDH;PDC;ONH;ONL;dayHighSoFar;dayLowSoFar;midpoint,PDO;PDL,daily_tuesday_pivot,1,0,4,0
2026.04.28,US500.pro,2026.04.28 13:07:21,2026.04.28 13:10:01,2026.04.28 13:17:56,ON,119125900117101414,7181.0,7173.9,-7.1,-1.31,DEAL_TYPE_BUY,7180.0,dailyDown1,59,0.8,-7.1,-0.7,1,8,secretTPSL_sl,profit=-7.1|lossThreshold=-7.0|slWhole=14|pct=50,DEAL_REASON_EXPERT,0.001,Falgo_placeholder| ,7,1,1.0,7.0,7.0,0.1175,-0.095,55,413,,unknown,unknown,PD_green,true,false,PDO;PDH;PDC;ONH;ONL;dayHighSoFar;dayLowSoFar;midpoint,PDL,daily_tuesday,3,0,5,0
2026.04.28,US500.pro,2026.04.28 13:07:21,2026.04.28 13:10:01,2026.04.28 13:17:56,ON,120125900117101414,7181.0,7173.9,-7.1,-1.31,DEAL_TYPE_BUY,7180.0,dailyDown1,59,0.8,-7.1,-0.7,1,8,secretTPSL_sl,profit=-7.1|lossThreshold=-7.0|slWhole=14|pct=50,DEAL_REASON_EXPERT,0.001,Falgo_placeholder| ,7,1,1.0,7.0,7.0,0.1175,-0.095,55,413,,unknown,unknown,PD_green,true,false,PDO;PDH;PDC;ONH;ONL;dayHighSoFar;dayLowSoFar;midpoint,PDL,daily_tuesday,3,0,5,0
2026.04.28,US500.pro,2026.04.28 13:07:21,2026.04.28 13:10:01,2026.04.28 13:17:56,ON,123125900117101414,7181.0,7173.9,-7.1,-1.31,DEAL_TYPE_BUY,7180.0,dailyDown1,59,0.8,-7.1,-0.7,1,8,secretTPSL_sl,profit=-7.1|lossThreshold=-7.0|slWhole=14|pct=50,DEAL_REASON_EXPERT,0.001,Falgo_placeholder| ,7,1,1.0,7.0,7.0,0.1175,-0.095,55,413,,unknown,unknown,PD_green,true,false,PDO;PDH;PDC;ONH;ONL;dayHighSoFar;dayLowSoFar;midpoint,PDL,daily_tuesday,3,0,5,0
2026.04.28,US500.pro,2026.04.28 13:07:21,2026.04.28 13:10:01,2026.04.28 13:17:56,ON,126125900117101414,7181.0,7173.9,-7.1,-1.31,DEAL_TYPE_BUY,7180.0,dailyDown1,59,0.8,-7.1,-0.7,1,8,secretTPSL_sl,profit=-7.1|lossThreshold=-7.0|slWhole=14|pct=50,DEAL_REASON_EXPERT,0.001,Falgo_placeholder| ,7,1,1.0,7.0,7.0,0.1175,-0.095,55,413,,unknown,unknown,PD_green,true,false,PDO;PDH;PDC;ONH;ONL;dayHighSoFar;dayLowSoFar;midpoint,PDL,daily_tuesday,3,0,5,0
2026.04.28,US500.pro,2026.04.28 13:07:21,2026.04.28 13:10:01,2026.04.28 13:17:56,ON,128125900117101414,7181.0,7173.9,-7.1,-1.31,DEAL_TYPE_BUY,7180.0,dailyDown1,59,0.8,-7.1,-0.7,1,8,secretTPSL_sl,profit=-7.1|lossThreshold=-7.0|slWhole=14|pct=50,DEAL_REASON_EXPERT,0.001,Falgo_placeholder| ,7,1,1.0,7.0,7.0,0.1175,-0.095,55,413,,unknown,unknown,PD_green,true,false,PDO;PDH;PDC;ONH;ONL;dayHighSoFar;dayLowSoFar;midpoint,PDL,daily_tuesday,3,0,5,0
2026.04.28,US500.pro,2026.04.28 13:07:21,2026.04.28 13:10:01,2026.04.28 13:17:56,ON,131125900117101414,7181.0,7173.9,-7.1,-1.31,DEAL_TYPE_BUY,7180.0,dailyDown1,59,0.8,-7.1,-0.7,1,8,secretTPSL_sl,profit=-7.1|lossThreshold=-7.0|slWhole=14|pct=50,DEAL_REASON_EXPERT,0.001,Falgo_placeholder| ,7,1,1.0,7.0,7.0,0.1175,-0.095,55,413,,unknown,unknown,PD_green,true,false,PDO;PDH;PDC;ONH;ONL;dayHighSoFar;dayLowSoFar;midpoint,PDL,daily_tuesday,3,0,5,0
2026.04.30,US500.pro,2026.04.30 01:17:01,2026.04.30 01:20:48,2026.04.30 01:40:05,ON,119146110113301414,7181.0,7188.1,7.1,1.31,DEAL_TYPE_BUY,7180.0,dailyUp1,61,7.1,-1.2,-0.2,21,3,secretTPSL_tp,profit=7.1|threshold=7.0|tpWhole=14|pct=50,DEAL_REASON_EXPERT,0.001,Falgo_placeholder| ,3,3,1.0,7.0,7.0,0.8354,0.060,868,171,16,unknown,unknown,PD_green,true,false,PDH;ONH;dayHighSoFar,PDO;PDL;PDC;ONL;dayLowSoFar;midpoint,daily_thursday,13,0,11,1
2026.04.30,US500.pro,2026.04.30 01:17:01,2026.04.30 01:20:48,2026.04.30 01:40:05,ON,120146110113301414,7181.0,7188.1,7.1,1.31,DEAL_TYPE_BUY,7180.0,dailyUp1,61,7.1,-1.2,-0.2,21,3,secretTPSL_tp,profit=7.1|threshold=7.0|tpWhole=14|pct=50,DEAL_REASON_EXPERT,0.001,Falgo_placeholder| ,3,3,1.0,7.0,7.0,0.8354,0.060,868,171,16,unknown,unknown,PD_green,true,false,PDH;ONH;dayHighSoFar,PDO;PDL;PDC;ONL;dayLowSoFar;midpoint,daily_thursday,13,0,11,1
2026.04.30,US500.pro,2026.04.30 01:17:01,2026.04.30 01:20:48,2026.04.30 01:40:05,ON,123146110113301414,7181.0,7188.1,7.1,1.31,DEAL_TYPE_BUY,7180.0,dailyUp1,61,7.1,-1.2,-0.2,21,3,secretTPSL_tp,profit=7.1|threshold=7.0|tpWhole=14|pct=50,DEAL_REASON_EXPERT,0.001,Falgo_placeholder| ,3,3,1.0,7.0,7.0,0.8354,0.060,868,171,16,unknown,unknown,PD_green,true,false,PDH;ONH;dayHighSoFar,PDO;PDL;PDC;ONL;dayLowSoFar;midpoint,daily_thursday,13,0,11,1
2026.04.30,US500.pro,2026.04.30 01:17:01,2026.04.30 01:20:48,2026.04.30 01:40:05,ON,126146110113301414,7181.0,7188.1,7.1,1.31,DEAL_TYPE_BUY,7180.0,dailyUp1,61,7.1,-1.2,-0.2,21,3,secretTPSL_tp,profit=7.1|threshold=7.0|tpWhole=14|pct=50,DEAL_REASON_EXPERT,0.001,Falgo_placeholder| ,3,3,1.0,7.0,7.0,0.8354,0.060,868,171,16,unknown,unknown,PD_green,true,false,PDH;ONH;dayHighSoFar,PDO;PDL;PDC;ONL;dayLowSoFar;midpoint,daily_thursday,13,0,11,1
2026.04.30,US500.pro,2026.04.30 01:17:01,2026.04.30 01:20:48,2026.04.30 01:40:05,ON,128146110113301414,7181.0,7188.1,7.1,1.31,DEAL_TYPE_BUY,7180.0,dailyUp1,61,7.1,-1.2,-0.2,21,3,secretTPSL_tp,profit=7.1|threshold=7.0|tpWhole=14|pct=50,DEAL_REASON_EXPERT,0.001,Falgo_placeholder| ,3,3,1.0,7.0,7.0,0.8354,0.060,868,171,16,unknown,unknown,PD_green,true,false,PDH;ONH;dayHighSoFar,PDO;PDL;PDC;ONL;dayLowSoFar;midpoint,daily_thursday,13,0,11,1
2026.04.30,US500.pro,2026.04.30 01:17:01,2026.04.30 01:20:48,2026.04.30 01:40:05,ON,131146110113301414,7181.0,7188.1,7.1,1.31,DEAL_TYPE_BUY,7180.0,dailyUp1,61,7.1,-1.2,-0.2,21,3,secretTPSL_tp,profit=7.1|threshold=7.0|tpWhole=14|pct=50,DEAL_REASON_EXPERT,0.001,Falgo_placeholder| ,3,3,1.0,7.0,7.0,0.8354,0.060,868,171,16,unknown,unknown,PD_green,true,false,PDH;ONH;dayHighSoFar,PDO;PDL;PDC;ONL;dayLowSoFar;midpoint,daily_thursday,13,0,11,1
2026.04.30,US500.pro,2026.04.30 06:29:54,2026.04.30 06:31:03,2026.04.30 07:15:15,ON,119146010115201414,7151.0,7158.1,7.1,1.31,DEAL_TYPE_BUY,7150.0,dailyPivot,60,7.1,-6.2,-2.7,45,29,secretTPSL_tp,profit=7.1|threshold=7.0|tpWhole=14|pct=50,DEAL_REASON_EXPERT,0.001,Falgo_placeholder| ,5,2,1.0,7.0,7.0,0.3040,0.031,787,1802,,unknown,unknown,PD_green,true,false,PDO;PDH;PDC;ONH;dayHighSoFar;midpoint,PDL;ONL;dayLowSoFar,daily_thursday_pivot,8,0,17,1
2026.04.30,US500.pro,2026.04.30 06:29:54,2026.04.30 06:31:03,2026.04.30 07:15:15,ON,120146010115201414,7151.0,7158.1,7.1,1.31,DEAL_TYPE_BUY,7150.0,dailyPivot,60,7.1,-6.2,-2.7,45,29,secretTPSL_tp,profit=7.1|threshold=7.0|tpWhole=14|pct=50,DEAL_REASON_EXPERT,0.001,Falgo_placeholder| ,5,2,1.0,7.0,7.0,0.3040,0.031,787,1802,,unknown,unknown,PD_green,true,false,PDO;PDH;PDC;ONH;dayHighSoFar;midpoint,PDL;ONL;dayLowSoFar,daily_thursday_pivot,8,0,17,1
2026.04.30,US500.pro,2026.04.30 06:29:54,2026.04.30 06:31:03,2026.04.30 07:15:15,ON,123146010115201414,7151.0,7158.1,7.1,1.31,DEAL_TYPE_BUY,7150.0,dailyPivot,60,7.1,-6.2,-2.7,45,29,secretTPSL_tp,profit=7.1|threshold=7.0|tpWhole=14|pct=50,DEAL_REASON_EXPERT,0.001,Falgo_placeholder| ,5,2,1.0,7.0,7.0,0.3040,0.031,787,1802,,unknown,unknown,PD_green,true,false,PDO;PDH;PDC;ONH;dayHighSoFar;midpoint,PDL;ONL;dayLowSoFar,daily_thursday_pivot,8,0,17,1
